region,ticks,in_p95_set,lbRelocGetForceExternHeapFile,lbRelocGetStatusBufferFile,lbRelocGetExternHeapFile,ndsRelocAssetLoadIntoZeroedHeap,ndsRelocAssetReadHeaderFromFile,ndsRelocAssetFindEntry,ndsRelocAssetGetPath,ndsRelocAssetIDForToken,ndsR2AnimCacheFind,ndsRelocRegisterLoadedFile,ndsRelocApplyWordByteSwap,ndsRelocNormalizeFighterAObj16File,ndsRelocFinalizeLoadedFile,ndsRelocApplyInternalPointerFixups,ndsRelocAddStatusNode.part.0,ndsRelocRemoveFighterAObj16LoadedAliases.part.0,f_open,f_read,f_lseek,get_fat.isra.0,disk_read,f_opendir,f_readdir,fopen,fread,fseek,fclose,_fopen_r,_fread_r,_fseek_r,_fseeko_r,_nitroFS_open_r,_nitroFS_read_r,_nitroFS_seek_r,nitroromOpen,nitroromReadIter,nitroromResolvePath,strncasecmp,memcpy,memset,armCopyMem32,sniprintf,_vsniprintf_r,ndsBaseGcPlayDObjAnimJoint,ndsR2FtAnimParseDObjFigatree,ndsR2AnimValueQ,ftParamUpdateAnimKeys,ndsBaseGcPlayMObjMatAnim,_malloc_r,_free_r
505,862900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,85,0,0,0,60,72,270,4,68,0,0
506,867447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,80,0,0,0,60,72,270,4,68,0,0
507,860909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,80,0,0,0,60,72,270,4,68,0,0
508,937188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,101,0,0,5,60,72,270,4,68,0,0
509,1009105,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,108,0,1,0,60,115,465,6,100,0,0
510,918824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,98,0,0,0,60,78,324,4,68,0,0
511,897967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,92,0,0,0,60,78,324,4,68,0,0
512,894935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,86,0,0,0,60,78,324,4,68,0,0
513,894148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,95,0,0,0,60,78,324,4,68,0,0
514,895840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,93,0,0,0,60,78,324,4,68,0,0
515,977848,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,99,0,1,0,60,95,390,5,82,0,0
516,894364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,71,0,0,1,60,76,312,4,68,0,0
517,871143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,67,0,0,0,60,76,312,4,68,0,0
518,869870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,63,0,0,0,60,76,312,4,68,0,0
519,866298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,65,0,0,0,60,76,312,4,68,0,0
520,899039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,83,0,0,0,60,76,312,4,68,0,0
521,1346500,1,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,6,2,157,16,0,0,0,2,2,0,0,2,0,2,0,6,2,0,0,0,0,117,142,20,1,5,61,94,378,5,82,0,0
522,940120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,733,11,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,116,71,12,0,0,60,40,168,2,40,0,0
523,874100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,70,0,0,0,60,40,168,2,40,0,0
524,902554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,80,0,0,0,60,58,237,3,54,0,0
525,947481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,109,0,0,0,60,76,306,4,68,0,0
526,884262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,76,0,0,0,60,76,306,4,68,0,0
527,892389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,86,0,0,0,60,76,306,4,68,0,0
528,927844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,110,0,0,0,60,76,306,4,68,0,0
529,1137383,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,2,1,217,4,0,0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,0,120,129,4,1,0,60,112,462,6,96,0,0
530,1056986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,114,0,0,1,60,76,318,5,82,0,0
531,1037082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,60,40,168,6,96,0,0
532,1029442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,118,0,0,0,60,40,168,6,96,0,0
533,1026601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,119,0,0,0,60,40,168,6,96,0,0
534,1019370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,112,0,0,0,60,40,168,6,96,0,0
535,1023789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,119,0,0,0,60,40,168,6,96,0,0
536,1202112,1,2,0,0,0,0,2,2,8,2,2,0,2,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,150,0,2,0,60,94,372,9,144,0,0
537,976130,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,1,0,1,2,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,109,116,2,1,0,60,94,393,6,96,0,0
538,975636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,136,0,0,5,60,76,318,4,68,0,0
539,1270045,1,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,6,2,1740,17,0,0,0,2,2,0,0,2,0,2,0,6,2,0,0,0,0,114,124,20,1,5,60,74,303,4,66,0,0
540,775160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,54,0,0,0,60,0,0,0,8,0,0
541,777563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,54,0,0,0,60,0,0,0,8,0,0
542,778426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,54,0,0,0,60,0,0,0,8,0,0
543,973085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,734,11,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,114,66,12,0,0,60,76,312,4,68,0,0
544,892893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,70,0,0,0,60,76,312,4,68,0,0
545,917515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,89,0,0,1,60,76,312,4,68,0,0
546,889292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,86,0,0,0,60,76,312,4,68,0,0
547,893595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,79,0,0,0,60,76,312,4,68,0,0
548,892117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,99,0,0,0,60,76,312,4,68,0,0
549,853368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,79,0,0,0,60,76,312,4,68,0,0
550,842807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,71,0,0,0,60,76,312,4,68,0,0
551,936218,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,87,0,1,0,60,93,372,5,84,0,0
552,835379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,61,0,0,0,60,70,264,4,68,0,0
553,880396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,88,0,0,0,60,70,264,4,68,0,0
554,836465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,61,0,0,0,60,70,264,4,68,0,0
555,964344,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,99,0,1,0,60,112,434,6,100,0,0
556,851896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,82,0,0,0,60,78,314,4,68,0,0
557,879782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,93,0,0,0,60,78,314,4,68,0,0
558,894811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,102,0,0,0,60,78,314,4,68,0,0
559,856733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,80,0,0,0,60,78,314,4,68,0,0
560,870508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,81,0,0,1,60,78,314,4,68,0,0
561,1369918,1,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,11,4,1085,29,0,0,0,4,4,0,0,4,0,4,0,11,4,0,0,0,0,124,135,32,1,5,62,75,301,4,66,0,0
562,794128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,54,0,0,0,64,0,0,0,8,0,0
563,840992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,80,0,0,0,66,0,0,0,8,0,0
564,901560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,735,11,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,116,60,12,0,0,68,0,0,0,8,0,0
565,796024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,54,0,0,0,70,0,0,0,8,0,0
566,912643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,78,0,0,0,72,78,314,4,68,0,0
567,950159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,92,0,0,0,74,78,314,4,68,0,0
568,976945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,87,0,0,5,76,78,314,4,68,0,0
569,904535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,69,0,0,0,72,78,314,4,68,0,0
570,870578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,62,0,0,0,72,78,314,4,68,0,0
571,952780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,116,0,0,0,70,78,314,4,68,0,0
572,981134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,134,0,0,0,68,78,314,4,68,0,0
573,991322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,143,0,0,0,66,78,314,4,68,0,0
574,949193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,99,0,0,0,64,78,314,4,68,0,0
575,978181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,118,0,0,1,64,78,314,4,68,0,0
576,932201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,94,0,0,0,60,78,314,4,68,0,0
577,925223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,93,0,0,0,60,78,314,4,68,0,0
578,927061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,95,0,0,0,60,78,314,4,68,0,0
579,944601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,110,0,0,0,60,78,314,4,68,0,0
580,904246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,95,0,0,0,60,42,170,4,68,0,0
581,889340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,93,0,0,0,60,42,170,4,68,0,0
582,885962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,93,0,0,0,60,42,170,4,68,0,0
583,886231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,89,0,0,0,60,42,170,4,68,0,0
584,884079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,87,0,0,0,60,42,170,4,68,0,0
585,1072492,0,2,0,0,0,0,2,2,8,2,2,0,2,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,124,0,2,0,60,93,344,7,116,0,0
586,879911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,78,0,0,0,60,34,114,4,68,0,0
587,974590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,7,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,130,95,8,0,0,69,34,114,4,70,0,0
588,895967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,86,0,0,0,60,34,114,4,68,0,0
589,897007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,90,0,0,0,60,34,114,4,68,0,0
590,985792,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,107,0,1,1,60,51,174,5,84,0,0
591,859662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,76,0,0,0,60,34,120,4,68,0,0
592,863727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,76,0,0,0,60,34,120,4,68,0,0
593,858504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,84,0,0,0,60,34,120,4,68,0,0
594,847823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,72,0,0,0,60,34,120,4,68,0,0
595,843025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,71,0,0,0,60,34,120,4,68,0,0
596,943108,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,89,0,1,0,60,52,195,5,82,0,0
597,935036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,82,0,0,0,69,70,270,4,70,0,0
598,1002948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,105,0,0,5,60,70,270,4,68,0,0
599,940782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,92,0,0,0,60,70,270,4,68,0,0
600,933782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,96,0,0,0,60,70,270,4,68,0,0
601,927108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,96,0,0,0,60,70,270,4,68,0,0
602,926445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,90,0,0,0,60,70,270,4,68,0,0
603,932316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,104,0,0,0,60,70,270,4,68,0,0
604,906417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,89,0,0,0,60,70,270,4,68,0,0
605,1388140,1,2,0,0,0,0,2,2,8,2,2,0,2,2,2,6,2,0,9,3,1137,27,0,0,0,3,3,0,0,3,0,3,0,9,3,0,0,0,0,121,134,32,2,1,60,133,552,7,114,0,0
606,940696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,100,0,0,0,60,78,330,4,68,0,0
607,946589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,0,0,60,78,330,4,68,0,0
608,1028217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,737,11,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,114,114,12,0,0,60,78,330,4,68,0,0
609,933208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,115,0,0,0,60,78,330,4,68,0,0
610,1132551,0,2,0,0,0,0,2,2,8,2,2,0,2,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,164,0,2,0,60,129,504,7,116,0,0
611,877910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,80,0,0,0,60,72,270,4,68,0,0
612,882107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,83,0,0,0,60,72,270,4,68,0,0
613,881489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,84,0,0,0,60,72,270,4,68,0,0
614,888741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,94,0,0,0,60,72,270,4,68,0,0
615,888782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,89,0,0,0,60,72,270,4,68,0,0
616,890664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,93,0,0,0,60,72,270,4,68,0,0
617,888511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,93,0,0,0,60,72,270,4,68,0,0
618,974736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,143,0,0,0,60,72,270,4,68,0,0
619,986960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,156,0,0,0,60,72,270,4,68,0,0
620,1010151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,153,0,0,1,60,72,270,4,68,0,0
621,986525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,153,0,0,0,60,72,270,4,68,0,0
622,1070406,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,170,0,1,0,60,89,330,5,84,0,0
623,1083464,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,162,0,1,0,60,115,477,6,100,0,0
624,991215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,164,0,0,0,60,78,330,4,68,0,0
625,1167411,0,2,0,0,0,0,2,2,8,2,2,0,2,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,191,0,2,0,60,128,477,7,110,0,0
626,985073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,153,0,0,0,60,74,276,4,68,0,0
627,986104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,155,0,0,0,60,74,276,4,68,0,0
628,1245574,1,2,0,0,0,0,2,2,8,2,2,0,2,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,206,0,2,5,60,125,450,7,116,0,0
629,965755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,7,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,114,109,8,0,0,60,68,216,4,68,0,0
