region,ticks,in_p95_set,memcpy,memset,armCopyMem32,get_fat.isra.0,f_lseek,f_read,_dvmCacheCopy,_dvmDiscCacheReadWrite,_ntrcardRomReadSector,ndsAudioBgmReadPacket,ndsAudioBgmReadExact,ndsAudioBgmWorkerMain,ndsAudioBgmUpdate,ndsAudioBgmPrepareBuffer,ndsRelocNormalizeFighterAObj16File,ndsRelocAssetIDForToken,ndsRelocAssetFindEntry,sniprintf,ndsRelocAssetLoadData,ndsRelocAssetLoadIntoZeroedHeap,ndsRelocFinalizeLoadedFile,ndsRelocRegisterLoadedFile,ndsRelocApplyWordByteSwap,ndsFighterMarioFoxDLAllDrawForSlot.constprop.0,ndsRendererCommitNativeStageSegment,ndsRendererNativeEmitProductionPrimitiveGroups,ndsRendererExecuteNativeFighterOwnerProduction,ndsRendererNativeStageLoadNoZMatrix,ndsRendererNativeStageEmitNoZTriangle,ndsRendererNativeStageEmitNoZVertex.isra.0,ndsRendererNativePrepareProductionRun,ndsRendererMtxMulAffine20p12
936,828302,0,88,70,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
937,839046,0,98,68,8,1,0,3,8,8,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
938,795457,0,89,70,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
939,791343,0,88,70,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
940,785930,0,88,70,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
941,784515,0,88,65,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
942,788084,0,88,67,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
943,821246,0,100,82,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,31
944,812388,0,100,75,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,31
945,824763,0,100,82,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,31
946,829453,0,92,82,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,29
947,839872,0,100,86,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,31
948,840136,0,100,87,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,31
949,817826,0,100,94,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,31
950,805654,0,88,80,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
951,822076,0,88,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
952,799082,0,88,84,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
953,826278,0,92,93,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,29
954,815603,0,100,86,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,31
955,821407,0,100,84,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,31
956,825279,0,100,91,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,31
957,820500,0,100,87,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,31
958,894595,0,101,108,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,31
959,916488,0,110,108,8,1,0,3,8,8,0,1,2,0,2,1,0,1,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,31
960,786255,0,88,76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
961,788493,0,88,76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
962,793073,0,88,76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,33,1,47,27,81,37,28
963,929773,0,116,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
964,923056,0,116,95,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
965,922101,0,116,95,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
966,942670,0,116,100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
967,927223,0,116,99,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
968,926922,0,116,99,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
969,924183,0,116,99,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
970,925379,0,116,99,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
971,1479042,1,751,119,19,1121,4,614,19,19,0,0,0,0,2,0,2,4,2,2,0,1,1,1,1,2,8,54,2,47,27,81,67,55
972,960691,0,124,98,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
973,1037448,0,124,116,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
974,960431,0,124,91,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
975,967842,0,124,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
976,966719,0,124,101,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
977,967626,0,124,97,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
978,970796,0,124,98,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
979,970873,0,124,98,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
980,981727,0,124,103,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
981,1069245,0,134,97,13,791,1,3,13,13,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
982,970161,0,124,95,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
983,962650,0,124,93,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
984,954412,0,124,93,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
985,958724,0,124,100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
986,1039178,0,125,106,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,55
987,953149,0,124,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
988,1033998,0,126,111,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
989,956589,0,124,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
990,953349,0,124,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
991,951615,0,124,97,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
992,959963,0,124,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
993,961185,0,124,97,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
994,958507,0,124,94,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
995,954615,0,124,92,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
996,1114286,0,124,132,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
997,960698,0,124,95,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
998,1086858,0,107,136,0,0,0,0,0,0,0,0,0,0,2,0,2,8,2,2,0,0,2,2,0,2,8,54,2,47,27,81,67,52
999,926662,0,104,94,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1000,930630,0,104,99,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1001,927807,0,104,98,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1002,1047046,0,104,116,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1003,978747,0,114,103,8,1,0,3,8,8,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1004,918391,0,104,84,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1005,917614,0,104,84,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1006,924334,0,104,85,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1007,923686,0,104,89,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1008,937700,0,104,110,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1009,920769,0,104,85,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1010,917624,0,104,83,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1011,918926,0,104,84,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1012,942528,0,104,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1013,941133,0,104,108,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1014,927273,0,104,84,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1015,928573,0,104,85,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1016,931258,0,104,84,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1017,933085,0,104,87,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1018,1053457,0,117,140,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1019,950818,0,116,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1020,951606,0,116,99,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1021,1086784,0,113,115,2,94,1,1,2,2,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,53
1022,936231,0,116,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1023,1020152,0,117,107,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,55
1024,914849,0,116,102,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1025,999414,0,114,98,13,793,1,3,13,13,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1026,910018,0,104,100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1027,929919,0,104,102,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1028,932829,0,108,106,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1029,1419702,1,464,131,16,1074,4,337,16,16,0,0,0,0,2,0,3,8,3,3,0,1,2,2,1,2,8,54,2,47,27,81,67,55
1030,890294,0,116,83,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1031,919397,0,116,113,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1032,892935,0,116,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1033,1085288,0,118,125,0,0,0,0,0,0,0,0,0,0,2,0,2,8,2,2,0,0,2,2,0,2,8,54,2,47,27,81,67,55
1034,978367,0,116,131,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1035,978581,0,105,91,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1036,892981,0,104,70,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1037,893742,0,104,71,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1038,888649,0,104,69,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1039,891329,0,104,70,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1040,893568,0,104,71,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1041,903424,0,104,78,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1042,916048,0,104,81,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1043,901211,0,104,77,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1044,899175,0,104,82,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1045,894786,0,104,76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1046,900075,0,104,85,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1047,1086347,0,115,104,13,794,1,3,13,13,0,1,2,0,2,1,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1048,1115763,0,106,137,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1049,1010145,0,104,109,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1050,932550,0,104,89,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1051,940373,0,104,93,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1052,1041196,0,105,109,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1053,941654,0,104,93,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1054,941437,0,104,94,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1055,941334,0,104,95,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1056,936381,0,104,92,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1057,957971,0,104,94,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1058,935907,0,105,91,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1059,946098,0,104,100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1060,941673,0,104,100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1061,940791,0,104,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1062,935434,0,104,94,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1063,918709,0,104,95,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1064,1005286,0,105,112,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1065,1027734,0,105,111,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1066,932350,0,104,111,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1067,936619,0,104,115,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1068,944774,0,104,115,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1069,985981,0,114,109,8,1,0,3,8,8,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1070,1113859,0,106,134,0,0,0,0,0,0,0,0,0,0,2,0,2,8,2,2,0,0,2,2,0,2,8,54,2,47,27,81,67,52
1071,922174,0,104,93,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1072,936720,0,104,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1073,917262,0,104,92,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1074,918542,0,104,91,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1075,920527,0,104,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1076,917262,0,104,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1077,921360,0,104,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1078,1019840,0,105,140,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1079,917756,0,104,94,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1080,918544,0,104,93,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1081,955264,0,104,120,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1082,906744,0,104,84,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1083,916752,0,104,111,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1084,958224,0,104,146,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1085,959925,0,104,146,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1086,948145,0,104,133,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1087,965609,0,104,138,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1088,949533,0,104,131,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1089,950147,0,104,134,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1090,1065792,0,104,160,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1091,1034687,0,114,149,8,1,0,3,8,8,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1092,1011708,0,104,150,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1093,988598,0,104,151,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1094,984068,0,104,144,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1095,984822,0,104,141,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1096,982999,0,104,141,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1097,981750,0,104,138,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1098,979815,0,104,132,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1099,983840,0,104,143,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1100,880126,0,104,80,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1101,870790,0,104,70,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1102,1154491,0,112,98,9,117,1,3,9,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1103,1535527,1,499,139,28,1093,5,381,28,26,0,0,0,0,2,0,2,4,2,2,0,1,1,1,1,2,8,54,2,47,27,81,67,56
1104,919127,0,118,80,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,59
1105,890390,0,118,74,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,59
1106,918351,0,118,82,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,59
1107,921216,0,108,87,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1108,981940,0,117,104,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1109,914351,0,116,93,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1110,920225,0,116,117,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1111,1104374,0,105,165,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,52
1112,971659,0,114,74,13,797,1,3,13,13,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1113,878372,0,104,75,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1114,931290,0,108,94,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,53
1115,894553,0,116,81,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1116,911070,0,116,83,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1117,922883,0,116,99,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1118,950988,0,118,99,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,55
1119,983581,0,117,106,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,1,1,0,2,8,54,2,47,27,81,67,55
1120,937343,0,119,115,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,55
1121,856961,0,102,76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,52
1122,1422442,1,150,137,25,1018,3,9,25,22,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,8,54,2,47,27,81,67,54
